,page,url,body,brand,model,pages
0,90.0,https://www.gsmarena.com/samsung_galaxy_s9-reviews-8966p90.php,"['Phonekidd, 24 Nov 2020', 'Bruh I still use a galaxy S5', 'Still Using Ace 2, S2-S4, Note 4 & (This S9). Old Is Gold. Root Ace 2 Lag & More Slower Than The Stock, So I Flash Back Stock & It Still Feel Slow But Better Then Root. The Rest Still Work Amazing Especially S9 This Blazing Fast & Excellent Camera, Great Speed & Gaming Performance. Battery Life Also Great. Android 10 Supported. Custom Support For Android 11 Via Project Treble Or Android 10 Custom Rom.', 'Jawir750, 19 Nov 2020', 'November 2020 update has been released!', 'Now Wait For December 2020 Patch.', 'MS, 29 Nov 2020', 'Put a new battery to S8, you can use it for 2 more years.', 'Idk if i can even find one these days. ', "" \r\nI already upgraded to an S10 a year ago and now i'm just using the S8 as a backup so it's not really a big deal "", 'AnonD-919675, 25 Nov 2020', ""That's impressive. \r\nThe S5 in todays standards isn't even mid range level so you mi... "", 'more', 'Put a new battery to S8, you can use it for 2 more years.', 'Phonekidd, 24 Nov 2020', 'Bruh I still use a galaxy S5', ""That's impressive. "", "" \r\nThe S5 in todays standards isn't even mid range level so you might want to upgrade if you haven't but the fact that it still works is nice."", "" \r\nI've never had my Samsung phones last more than 3 years and my S8 is now pretty close to death with the phone randomly turning off and the battery only lasting for about 40 mins before going to 0%"", 'AnonD-919675, 23 Nov 2020', 'I\'m surprised when i see someone say ""still using the S9 today and it works good&quo... ', 'more', 'Bruh I still use a galaxy S5', 'I\'m surprised when i see someone say ""still using the S9 today and it works good"" ', "" \r\nLike bruh, this phone is only 2 years old. If you're still using an S5 then i'd be surprised, but not this."", "" \r\nWhen you pay $1000+ for a phone you better hope it lasts you atleast 3-4 years otherwise you'd just be wasting that money if you had to change your phone every 1-2 years. "", 'Just a regular guy, 14 Nov 2020', ""I bought my unlocked phone from eBay from a highly rated seller, 2 years ago. samsung's u... "", 'more', 'Send it for me then ', 'November 2020 update has been released!', 'Got ny s9 two years ago and still its sleek and lovely without any crack or damege though was dropped 2 3 times. ', "" \r\nPerformance is excellent and never lagged and stucked with all lits of apps. Super fast and does everything like a charm and in fact basically i can do all online works with this lovely s9. Still its supports all the modern sharing methods and standard technologies. Camera is also good. Music is excellent  with loud sorround sound sterio speakers. Battery one day only but that's enough for me. Peronalisations are immense with lots of sertings .  No any problems occurred so far. Android sent ver 10 for this and now gives only security updates but who cares i love my sleek and high performance  s9.  To improve my  64gb storage,  i fixed 128gb sd card. Love you s9. "", ""I bought my unlocked phone from eBay from a highly rated seller, 2 years ago. samsung's u.i. 2.5 update reset the phone to Sprints lease option lock screen, cannot use any more. I guess samsung doesn't want you to use unlocked phones anymore!!!"", ' \r\n', 'My samsung s9 got google etc in the background like a watermark. Not getting a reason or sollution from samsung.', 'Sn, 02 Nov 2020', 'Can we receive it or not', 'I have it too for few days now.. central EU..', 'arksmc05, 28 Oct 2020', 'got one ui 2.5 in india today. ', 'Can we receive it or not', 'Got ONE UI 2.5 update on October 31', ' \r\n', ""Excepting battery life,this phone is still good,cpu it's a beast comparing many other phones,very good screen,camera,stereo sound,premium materials,still looking good for 2020...so i keep using it,still no reason to change..."", 'got one ui 2.5 in india today. ', ""I really love this phone. After 2 years it's still so fast. The camera has been better after updates. Now it has portrait and night modes too. The screen with no notch or a strange black hole in the middle of it.. I wish these type of phones would come back. Headphone jack via 3.5 mm and a clean/powerful output. Stereo speakers also. The only thing is 3000 mah battery, the rest of it for me is just quite perfect."", 'The phone is great, no doubt about it. I specially like the curved screen and it feels good to hold. Using this phone since it was launched in 2018. But recently I am having this screen blackout issue when trying to lock and unlock suddenly. The simple fix is to unlock the phone 5 seconds after locking it. Rest everything is fine with the phone. Have googled about this and a lot of users seem to have this issue. Little disappointed with this but in no mood to replace until it becomes unusable.', 'Same.. with the update ONE UI 2.1. the phone is faster.. and looks much better overall.. only bad thing battery 🔋..']",samsung,s9,91
1,90.0,https://www.gsmarena.com/samsung_galaxy_s9-reviews-8966p90.php,"['Ama, 20 Sep 2020', ""Seriously this is the worst phone I've ever used.\r\nYes! This phone made me stop using Sam... "", 'more', 'I love it so lovely up to date', 'august update after phone camera very bad and performance', 'this is dissaster phone. Samsung released amoled screen that has issues displaying black levels. Never seen anything worse. Never excpected this from samsung. Soon I will just go back to nokia brick and use pc for everyhing else. Technology is taking step backwards!!!', 'George, 06 Aug 2020', 'The Samsung S9 is the phone that made me finally stop using Samsung. Now, I think I hate Samsu... ', 'more', ""Seriously this is the worst phone I've ever used."", ' \r\nYes! This phone made me stop using Samsung as well.', "" \r\nI mean I loved Samsung phones to the extent that if is not Samsung I don't want the phone  but now, I do not think I'll ever use Samsung phone again. Like NEVER!"", "" \r\nI mean my experience was horrible from overheating to random off and on. Sometimes it goes blank and I have flushed it so many times because i was told that it's a memory problem/ no space when I had a lot of memory space but the funny thing is that after taking it to their office so many times and they didn't know what to say again. The major problem I had with the phone is the shutdown down or blank 🤷🏻\u200d♀️that when you press the power button it doesn't come on, you put it on charge it wouldn't pick up on till you press the power button together with the volume down button and the other button at the down the three buttons together restart the phone. Hmmm"", 'Sarcov Vladimir, 27 Aug 2020', 'After August security update, the phone started to heat like hell and battery life is drastica... ', 'more', 'Same problem here :(', 'Sufi, 30 Aug 2020', 'Yes same problem im facing after August 2020 security patch software update, also u can notice... ', 'more', 'i just got 1.September update today.. ~105mb ', ' \r\n', ' \r\nSo far i didnt notice anything special, hopefully battery last longer.. but it still stands, adaptive battery off and phone runs longer, instead the other way around.', 'Nice looking phone and good camera performance..overall good performance....except the battery life.The exynos version is not bad at all.And the display in the phone is one of the best and it beats the new 2020 phones.If you want a premium phone under less budget and sacrificing on battery it is a good choice to buy in 2020', 'Sarcov Vladimir, 27 Aug 2020', 'After August security update, the phone started to heat like hell and battery life is drastica... ', 'more', 'Yes same problem im facing after August 2020 security patch software update, also u can notice the colour reproduction on screen reduced now, wallpapers and images looks washed out in terms of colour and pixelated', 'SM-G960F', ' \r\nI still like the design of S9 even in 2020. No notch, minimal camera bump, 3.5mm headphone Jack. Performance is adequate for me, screen is sharp and colour is rather accurate. ', "" \r\nHowever, the battery life is a big letdown, it barely lasts for a day even though I don't play games or videos. "", ' \r\nThe bottom line is, after 2.6 months, the performance and battery remain consistent throughout.', 'After August security update, the phone started to heat like hell and battery life is drastically reduced. Has anyone else faced this problem After August security update??', 'Battery not enough', 'George, 06 Aug 2020', 'The Samsung S9 is the phone that made me finally stop using Samsung. Now, I think I hate Samsu... ', 'more', 'im using a frickin Galaxy J3, entry level phone and it runs fine, must be you, mate', 'elchuby, 11 Aug 2020', 'In your opinion, what has drastically improved in other aspects?', 'Everything, more nemory, more power, better camera, better glass,screen is too much curved and its problem for most users, some will find this good, I used it for 2,5 years and recently switched to s20 ultra, enormous diffrence', 'shanth24x7, 08 Aug 2020', '30-35K is pretty decent budget for an excellent smart phone. But i dont think its worth purcha... ', 'more', 'In your opinion, what has drastically improved in other aspects?', 'This is a problem often encountered by Android users. When our device is used for a certain period of time, the memory of the mobile phone will be seriously insufficient, so we will choose to clean up the memory of our mobile phone. And many users will choose the most convenient way to clean up a pile of data directly.', ' \r\n', ' \r\nBut if you do this, you will often delete some important data, or data you need to use urgently. If the data is not backed up, how can we retrieve the useful data. First of all, you should know that the deleted data and lost data are not really disappeared immediately, but you need the help of other tools to find it.', ' \r\n', ' \r\nMany Android users feel that it is a responsible thing to retrieve the deleted data, but it is very simple. You only need an Android data recovery software(http://datas-recovery.com/static/Android-Data-Recovery-Software.html). It can help you retrieve deleted or lost data, such as: contacts, SMS, call history, files, videos, recordings, WhatsApp messages, music, photos, etc. However, it should be noted that when we find that the desired data is lost, the best remedy is to stop using the device and use Android data recovery software as soon as possible. Because the longer it takes, the more likely your lost data will be covered by new data.', ' \r\n', ' \r\nSee more:', ' \r\nHow to Restore lost/deleted Photos on Android Device', ' \r\n', 'http://datas-recovery.com/static/restore-lost-deleted-photos-on-samsung.html', ' ', ' \r\n', ' \r\nHow to Retrieve Data after Factory Reset from Android', ' \r\n', 'http://datas-recovery.com/static/Best-way-to-Retrieve-Data-after-Factory-Reset.html', ' ', ' \r\n', ' \r\nHow to Recover Lost/Deleted Data from an Rooted Android Phone', ' \r\n', 'http://datas-recovery.com/static/Recover-Lost-Data-from-an-Rooted-Android-Phone.html', ' ', 'Darksoul, 03 Aug 2020', ""Guys, I'm planning to buy S9 now but before that I wanted to hear from you geeks. Please ... "", 'more', ""30-35K is pretty decent budget for an excellent smart phone. But i dont think its worth purchasing this mobile in 2020. The only feature i felt good in the phone is its curved screen and camera. Apart from that nothing else is so fascinating to speak about. I am sure there are some other apps in the phone which are killing the battery unnecessarily. The fast charging is pretty quick but that shouldn't mean battery can drain just like that.The phone has rich look and feels excellent to hold but when in emergency i think you will not be able to rely on this phone. Its just like iphone draining battery for no reason. At the budget you specified i would suggest you to go with M31 or other models. if you are fine with frequent charging and looking for stylish phone then you can go with s9. "", ""The Samsung S9 is the phone that made me finally stop using Samsung. Now, I think I hate Samsung phones. I was a loyal customer and have used Samsung as early as the S3, and the Note 5. I loved those phones. The S9 is a different animal. everything about this phone is worse than it's predecessors. The most important thing is how slow this phone has become after less than 2 years of use. I purchased this phone on a 2 year tab, and I expect it to be functional throughout this time, but in less than one year, it ground to a halt because of the bloatware. It is so frustrating to click a link, only for the page to continue loading and click something else. Touch typing is almost non functional with the lag. Trying to use the phone in an emergency sucks, because your emergency has to wait for the phone app to load. No problem i thought, I will just root the phone and get rid of this GARBAGE bloatware Samsung include. Well, Samsung sunk a lot of money into making sure you couldn't do that easily. It is much harder to root or install custom OS on the S9 than it's predecessors. "", ' \r\n', ' \r\nSo in conclusion, buy Samsung phones if you want a phone that has so much bloatware that it grinds to a halt in less than a year, and it is extremely difficult to root to get rid of the bloatware. ', 'very good phone and excellentperformance  ', 'If someone still has their box, can they please share the dimensions l x b x h.', ' \r\n', ' \r\nThanks', ""Guys, I'm planning to buy S9 now but before that I wanted to hear from you geeks. Please let me know whether I can go for this or should I wait and go for something else. Kindly suggest. "", ' \r\nBudget: 30-35k ']",samsung,s9,91
2,90.0,https://www.gsmarena.com/samsung_galaxy_s9-reviews-8966p90.php,"['Very good phone and excellent performanc.    ', 'Netflix not supporting. Do you guys facing the same issue?', ""Just received an update with 2.1 UI but I didn't notice any change!!!!!!"", 'v.z., 04 Jul 2020', ""the quick charge doesn't work any more, although it is activated correctly. It needs 5 wh... "", 'more', ""That's because some rust or deposits occur at the charging port. Put a drop (just 1 drop, otherwise it will effect the water tight sealant) contact cleaner like WD40 at the tip of the type C charging cable will solve your problem. Normally charging from 10% to full will take only 1½ hours. "", 'Overall performance its ok,nice amoled vies,stereo sound very good, but the battery very fast draining!!!! huuuu', 'Anonymous, 07 Jul 2020', 'Mine says DC 9V; 1.67A\xa0and not sure the wattage on the included charger but the output on it a... ', 'more', 'Wattage is volts × amps. So 5V ×2A is 10 watts. 10 watts is standard charging wattage. 9V × 1.6A approximates to 15 watts. Fast charging uses 15watts in S9. Different manufacturers goes with different wayyage.', 'Anonymous, 07 Jul 2020', 'Mine says DC 9V; 1.67A\xa0and not sure the wattage on the included charger but the output on it a... ', 'more', 'Same specification', 'Anonymous, 07 Jul 2020', 'Please can someone check their phone and help me with the power rating of this device. Is it D... ', 'more', 'Yes', 'Anonymous, 07 Jul 2020', 'Please can someone check their phone and help me with the power rating of this device. Is it D... ', 'more', 'Yes it says that here, dc 9v 1.67A', 'Anonymous, 07 Jul 2020', 'Please can someone check their phone and help me with the power rating of this device. Is it D... ', 'more', 'Mine says DC 9V; 1.67A\xa0and not sure the wattage on the included charger but the output on it also reads ""9V 1.67A or 5V 2.0A"".', 'Please can someone check their phone and help me with the power rating of this device. Is it DC 9V; 1.67A as with Samsung 15W chargers? You can find it in settings > about > status ', 'AbuMahdiii, 06 Jul 2020', ""I have s9 and I don't notice any of what you said, in fact it has few issues, it is a bit... "", 'more', ""I always have 1-1.6GB ram to spare if that's not enough then idk."", ' \r\n', ' \r\nThe only ""lag"" i saw on mine was with new internet browser v12 time to time.', 'v.z., 04 Jul 2020', ""the quick charge doesn't work any more, although it is activated correctly. It needs 5 wh... "", 'more', 'disconnect and connect charging again,', 'Catman, 16 Jun 2020', 'My samsung galaxy s9 is the most irritating phone I have ever had the misfortune to own,useles... ', 'more', ""I have s9 and I don't notice any of what you said, in fact it has few issues, it is a bit slow,RAM has low free space, camera slow to start."", ' \r\nwaiting for new UI 2.1', ""the quick charge doesn't work any more, although it is activated correctly. It needs 5 whole hours to be charged and it gets overheated very often. I have this phone two years now and it fell down only once and nothing seems to broke. The charging problem started before the fall. It doesn't overheta when I charge it but when I use it.. especially with the gps..it burns!!!"", 'just got one ui 2.1 update and the battery timing sucks now. It is half of what it was before', 'where do i find my sim card number??', ' \r\n', ""Smart lock doesn't work. Every time I have to log in again. Very frustrating!!!! Hate this phone"", 'just got 1.1GB update 2days ago, one ui2.1 etc.. looks even more fluid now, I like!', ' \r\n', ' \r\nKeyboard got a small overhaul too, and other stuff but I didnt check much. ', ' \r\n', ' \r\nBattery seems to be ok, but im keeping adaptive battery off.', 'Hello. One u.i. 2.1 form S9 ?']",samsung,s9,91
3,90.0,https://www.gsmarena.com/samsung_galaxy_s9-reviews-8966p90.php,"['Catman, 16 Jun 2020', 'My samsung galaxy s9 is the most irritating phone I have ever had the misfortune to own,useles... ', 'more', 'Dont compare smartphone camera with DSLR. S9 is best one. try with iphone then you will realize what is s9', 'Catman, 16 Jun 2020', 'My samsung galaxy s9 is the most irritating phone I have ever had the misfortune to own,useles... ', 'more', ""Pls don't insult my phone ..if its crap then I guess u better go use the Nokia touch "", ""My samsung galaxy s9 is the most irritating phone I have ever had the misfortune to own,useless wrap around screen, phone sound quality is rubbish camara is rubbish compared to my cannon camera, I don't know why these phones  have so many gimmicks on them in short I will be buying a cheap 4.99 phone next time without all the gimmicks."", 'Hello guys , I am from India , I just want to say that i have been using this phone since 1.5 years... i had no issues in battery, camera, phone call clarity or anything.. I do moderate gaming and mostly for social networking and phone calls. I always keep my data on .. But still after this all things it can almost hold upto a day . ', ' \r\n', ' \r\nSo my suggestion is phone battery stays with our usage and other activities we do on our phone.... Simply the best model and value for money for me... ', 'Usman, 01 Jun 2020', 'Some one tell me I want to buy this phone in 2020  That this phone is great Or what about batt... ', 'more', ""You're better off getting LG G8 has better processor and better battery life "", 'Sam, 16 Apr 2020', 'The phones screen sucks! Playing Cod with it. It heats up even if my setting is on low. It get... ', 'more', 'Yeah. Tell me about it. Same here.', 'Usman, 01 Jun 2020', 'Some one tell me I want to buy this phone in 2020  That this phone is great Or what about batt... ', 'more', 'Extremely bad battery backup of s9', ""S9, S9 Plus and Note 9 are the best phones for those who don't like notch, punch hole, popup camera etc in their phone."", 'Some one tell me I want to buy this phone in 2020  That this phone is great Or what about battery life for medium gaming', 'i think to  buy this phone for Next teo year usage dois this phone is perfect for me', 'arksmc05, 31 May 2020', ""Where are you? I'm in india"", 'Hi,', ' \r\n', ' \r\nIm from europe, slovenia.. exynos unlocked version.', ' \r\n', ' \r\n', "" \r\nSo far it's ok, battery seems a little better again. But im keeping adaptive baterry off, I've only enabled auto battery save when idle so it auto changes from optimized to power safe when it needs to."", 'Anonymous, 30 May 2020', 'In roaming areas battery drain so fast.whats the reason & solution for this problem ???', 'solution:  buy a powerbank 😀', 'Anonymous, 31 May 2020', 'I got May update two weeks ago.', ""Where are you? I'm in india"", 'arksmc05, 30 May 2020', 'Still at March 1 security update. Anybody got recent ones?', 'I got May update two weeks ago.', 'In roaming areas battery drain so fast.whats the reason & solution for this problem ???', 'Still at March 1 security update. Anybody got recent ones?', 'Ani, 26 May 2020', ""Hi,\r\n\r\nHonestly if you intend to use the phone extensively, it's not a good phone battery-wise... "", 'more', 'No its not only your problem. I bought s9 for 20k from flipkart and its new but i also have to charge 3 times a day. Thanks', 'Ahmad najeb, 26 May 2020', 'How is the battery performance with and without adaptive mode ? \r\ndo you recommend s9 as a gift ?', 'Hi,', ' \r\n', "" \r\nHonestly if you intend to use the phone extensively, it's not a good phone battery-wise. I have to charge my phone atleast thrice a day after listening to music, using whatsapp/facebook & instagram. I don't know if i'm the only one having battery resistance issues."", ' \r\n', ' \r\nOtherwise, the camera is amazing and all of its features.', 'nam, 25 Feb 2020', 'Received on s9 too.', 'How is the battery performance with and without adaptive mode ? ', ' \r\ndo you recommend s9 as a gift ?', 'yassinechohra, 27 Apr 2020', ""I've been using this phone for almost 2 years, and i actually have nothing to complain about e... "", 'more', 'Same here...']",samsung,s9,91
4,90.0,https://www.gsmarena.com/samsung_galaxy_s9-reviews-8966p90.php,"['Best phone in 2020', 'Mir, 12 May 2020', 'go for A50. \r\ngood battery life and and latest os version.', ""thanks for the suggestion! the only way i can buy an A50 in my country is to buy the secondhand one. but i wonder if it's fine to buy a secondhand mid-range phone? will there be any problems after like let's say, a year of using it? "", 'Nitin, 26 Apr 2020', 'I am using s9 from last 20 months ... this phone is amazing .. nice display, amazing camera, p... ', 'more', ""thanks for the reply! i don't really play games so battery performance isn't much of a concern for me. it's the software update that worries me because i do want those dark theme and new emojis kinda stuffs"", 'r, 03 Apr 2020', ""I want to upgrade my phone but I can't really decide on which phone I want to choose. I've bee... "", 'more', 'go for A50. ', ' \r\ngood battery life and and latest os version.', 'Myron, 11 Apr 2020', 'Thanks for replying I have heard the phones with curved displays have accidental touches, but ... ', 'more', 'you can enable accidental touch protection from phone settings.', 'yassinechohra, 27 Apr 2020', ""I've been using this phone for almost 2 years, and i actually have nothing to complain about e... "", 'more', 'Don t complain after 2 years ! It s ridiculous. I ve change It after 1 year with another one original and i m very pleased', ""I've been using this phone for almost 2 years, and i actually have nothing to complain about except the battery life, it stands about 5hours in 4G.. i don't know if I'm the only one who has this problem or there is others like me!"", 'r, 03 Apr 2020', ""I want to upgrade my phone but I can't really decide on which phone I want to choose. I've bee... "", 'more', 'I am using s9 from last 20 months ... this phone is amazing .. nice display, amazing camera, perfect screen size and with the last update , I got the latest samsung UI and android version.', ' \r\n', ' \r\nWith a good back cover thr problem of accidental touch was resolved', ' \r\n', ' \r\nThe only concern is battery .. I have to charge it twice in a day , altough I play PUBG alot on this.', ' \r\nNot much heating issue while playing the pubg.', ' \r\n', ' \r\nIf it keeps getting updates , still the best phone around 25K (current price with offers)', ' \r\n', ' \r\n', 'Mariusica, 19 Mar 2020', 'I changed battery after 1year, i think is properly for this model to change it at every year t... ', 'more', 'No problem after 2 years', 'Hady, 22 Apr 2020', ""It's been more than a year owning this phone, this phone is a great piece of cake, it has feat... "", 'more', ""It's a common problem that has been acknowledged by Samsung. If your phone is completely dead, like mine was, consider buying these 2 items: one Anker Wireless Charger, PowerWave Stand ($15 - $20 USD, ) & one Quick Charge 3.0, Anker 18W 3Amp USB Wall Charger (Quick Charge 2.0 Compatible) Powerport+ 1 for Anker Wireless Charger ($15 USD.) As soon as the phone was plugged in, I could see it charging."", ""It's been more than a year owning this phone, this phone is a great piece of cake, it has features that were replaced in the new phones of samsung and I don't know how or why they did it."", ' \r\n- Great display with the best perfect suitable edges.', ' \r\n- Camera performance is very good, specially when using the night.', ' \r\n- It has a Irish scanner, which is so fast and valuable.', ' \r\n- Led notification.', ' \r\n- 3D home button.', ' \r\n.......', "" \r\nIt's all good now expect the battery performance, it's getting sucks as usual Samsung habits. "", ' \r\n', 'My s9 is not charging', 'The phones screen sucks! Playing Cod with it. It heats up even if my setting is on low. It gets screen burn. Damn i hate amoled displays.', ""How do I upgrade to android 10, haven't yet received the update "", 'Myron, 11 Apr 2020', 'Thanks for replying I have heard the phones with curved displays have accidental touches, but ... ', 'more', ""I have an S9, and despite of the curved edges it's not prone to accidental touches if you use a cover "", 'Myron, 11 Apr 2020', 'Thanks for replying I have heard the phones with curved displays have accidental touches, but ... ', 'more', 'Good for you !', 'arksmc05, 10 Apr 2020', 'Depends !  S9 if you want compact and curved form factor. ', ""Thanks for replying I have heard the phones with curved displays have accidental touches, but I do not know how annoying it will get to me personally I'll just have to see. Also I don't like the bezels on the S9 but I do like that it is all glass unlike A50. What I prefer most is features in a phone, for me the A50 brings more feature like ultra wide camera and to be honest I like the A50 design more I like the infinity U notch takes up little space. The only thing is S9 might be faster and camera itself might be better. Also I am afraid that the S9 will stop getting software updates since that phone from 2018, and 2 years will pass soon. So maybe I'll get the A50 idk, I don't really do much heavy activities on my phone so I think I'll be fine with its speed"", ""Which is better overall Samsung Galaxy S9 or Mi 9T Pro? Secondhand S9 is a little bit cheaper here in my country. I'm gonna upgrade from my A50."", 'Myron, 08 Apr 2020', ""Should I get this or A50? Don't have a lot to spend "", 'Depends !  S9 if you want compact and curved form factor. ', ""Should I get this or A50? Don't have a lot to spend ""]",samsung,s9,91
5,90.0,https://www.gsmarena.com/samsung_galaxy_s9-reviews-8966p90.php,"['Anonymous, 04 Apr 2020', 'After 10 update, samsung note is not opening.any body tell the solution doe this', 'It happened for me too. Try restart. Or  update the app. ', 'When the upgrade to android 10 will go to s9', 'After 10 update, samsung note is not opening.any body tell the solution doe this', ""I want to upgrade my phone but I can't really decide on which phone I want to choose. I've been considering A8+ (but it's so hard to find the used one), S8 and S9. I'm on rather tight budget but I'm afraid I might miss the newer OS versions if I buy these old devices and it seems like S9 will be stuck with Android 10 forever."", ' \r\n', "" \r\nI know the smarter option is going for the new A series (A10 and above) but I'm not a fan of big and wide phones. I prefer the design of A8+ and S9. Apart from battery life, S8 and S9 specs are still better than the new A series imo."", ' \r\n', ' \r\nSo, is it that bad to be stuck with old Android versions? What will I be missing out if I have to stuck with one?', 'Security is deactivated in device care on samsung S9, can anyone help?', 'have not recieved the android 10 update why', 'Anonymous, 20 Mar 2020', '\r\nS9', 'None. Used phone have short baterry and M21 is entry level specs. Try new S8', 'JakaRolih, 24 Mar 2020', 'I am on march 1st security patch\r\n', 'Got the update today only. Thank you', 'ARKSMC05 , 24 Mar 2020', 'Still at Jan 1 security patch . Does any one got new update ?', 'I am on march 1st security patch', ' \r\n', 'Still at Jan 1 security patch . Does any one got new update ?', 'Anonymous, 20 Mar 2020', 'Used S9 or M21 which should I get? ', ' \r\nS9', ""Photos and videos are the most important data in our Android phones. They record our growth. There are many precious memories in them. Unfortunately, we always lose data for various reasons, such as factory reset, system upgrade, etc. So what's a better way to restore Android photos and videos?"", ' \r\n', ' \r\nTo recover Android photos and videos, I think Android data recovery is the most reliable. This is a very excellent Android data recovery software(http://datas-recovery.com/static/Android-Data-Recovery-Software.html), which can recover photos and videos safely and quickly for you, whether you back them up or not. Besides photos and videos, it can also restore audio, music, WhatsApp message, call history, music, contacts, SMS and other data for you. No matter what reason you lose data, including upgrading system, factory reset, virus infection, formatting, etc., it can quickly recover Android data for you, without any data loss. This excellent software is suitable for Samsung, Huawei, LG, Motorola, Sony, Google and other Android phones. If you need to, you can download the trial.', 'Used S9 or M21 which should I get? ', 'Haneet, 19 Mar 2020', 'Guyz I am due for an upgrade from a Sony Xperia XA1 PLUS (almost 2.5yrs)...currently getting a... ', 'more', 'S9+', ' \r\n', ' \r\nIf you are very tight  in budget then its your choice. You may go with s9.', ' \r\n', ' \r\nS9+ has better battery', 'Guyz I am due for an upgrade from a Sony Xperia XA1 PLUS (almost 2.5yrs)...currently getting a option to buy a S9(4gb-64gb version) /S9+(6gb-64gb) both in Black colors for a Very good deal. However I am only concern with the battery backup in both models as it gotta Quad HD-Amoled screens so not sure how does it fair in day to day usage.. As I am not into gaming at all but just regular WiFi browsing and calls and occasional pics.. So please advise.. Thanks ', 'I changed battery after 1year, i think is properly for this model to change it at every year to be satisfied ', '@ms right?! that is the main reason why I am getting an S9 instead of the S8. Also because of the camera', 'sir likson, 04 Mar 2020', ""Please what's the difference between s8 and s9 ? Because i checked the internet i didn't reall... "", 'more', 'difference is officially S8 will stuck with Android 9 forever and S9 with Android 10 forever', 'marko, 06 Mar 2020', 'in my case ui 2.0 catastrophe, as the first small difference on ui 1, battery big catastrophe,... ', 'more', 'Turn of adaptive battery option. Keep rest as it is and im sure battery will last longer, almost like it was with oreo.. at least here.', ' \r\n', ' \r\nI dont even have to enable battery save anymore, keeping at optimized and now it auto switches to saving when needed. Finally.', 'in my case ui 2.0 catastrophe, as the first small difference on ui 1, battery big catastrophe, in my opinion device care terrible, from a simple display like it was on 9.0 they made a mess. For 4 days I tried with 2.0 and U7DTAA firmware and S7DTAD but I went back to 9.0 and s9 works like it used to ... battery excellent like everything else ..']",samsung,s9,91
6,90.0,https://www.gsmarena.com/samsung_galaxy_s9-reviews-8966p90.php,"['sir likson, 04 Mar 2020', ""Please what's the difference between s8 and s9 ? Because i checked the internet i didn't reall... "", 'more', 'Compare side to side in gsmarena charts??', ' \r\n', ' \r\n', ' \r\nOverall if i had to chose i would rather s9 then 8. I own s9 and friend s8 and yeah seen then first hand side by side.', ""Please what's the difference between s8 and s9 ? Because i checked the internet i didn't really know what the difference is. Which one should i buy? Please someone should help "", 'Kaavish, 25 Feb 2020', 'Got One UI 2.0 update today on S9 in Pakistan. Great improvements overall.', 'Do you have the Snapdragon or exynos model? And which city you are in?', 'Pitchwisse, 06 Feb 2020', 'Been using it for a month now. Other than the battery life being on the lower side (but charge... ', 'more', 'From where you got gcam .share link', 'Anonymous, 26 Feb 2020', ""Is it okay to buy a refurbished s9 or s9 plus??? I'm just worried about the battery. "", 'buy it from an authorized dealer or a trusted site.', ' \r\nRefurbished phone will be a great buy', ""Is it okay to buy a refurbished s9 or s9 plus??? I'm just worried about the battery. "", 'Received on s9 too.', 'Got One UI 2.0 update today on S9 in Pakistan. Great improvements overall.', 'Udate received here in Pakistan on S9 Plus. However, still awaited on s9.', 'S9 in Indonesia and updated to Android 10 One UI 2', ' \r\nThanks Samsung ', ""My phone is from T-Mobile I didn't recived the android 10 why someone knows about this."", 'I have an S9+ (Exynos) but asking here as well... I am being presented the Android 10 update.', ' \r\n', ' \r\nWhat do I do and what should I expect from it ?', ' \r\n', "" \r\nAnyone using the DJI Fly app on Android 10 ? I need it to work flawlessly on the updated system (which wasn't compatibile until the very latest iteration of the app)."", ""Right, so here is the deal. Battery didn't change much, but BUT only with adaptive battery option. Once I turned that off I got 6.30hrs OST and 10-15% left."", ' \r\n', ' \r\n', ' \r\nBefore with it enabled 6-7charges usually 4-5hrs max OST.', ' \r\n', ' \r\nI had the same ""issue"" by Pie when they introduced this so called magic intelligent feature.  ', ' \r\n', ' \r\nWhen I turned it off by Pie same better longer usage.', ' \r\n', ' \r\n', ' \r\nGuess s9 ai sux by this. Not smart enough to get my daily usage algorithm or idk.', ' \r\n', ' \r\nBut I will keep this bs off.', ' \r\n', ' \r\n', ' \r\nI had this form almost 2years now, August will be 2years and I had the chance to use it trough all updates and ye adaptive battery no go.', ' \r\n', ' \r\n', ' \r\n', ' \r\n', 'S9 in Indonesia and Still 9.0 (Pie), hope get update soon', 'Please, anyone with Android 10 on S9 snapdragon variant?', 'Zac, 08 Feb 2020', 'Anyone with the S9 snapdragon variant that has received android 10', 'Please I need to know. Also waiting for this...', 'Anonymous, 12 Feb 2020', 'Yes. I just bought my s9 yesterday and it received android 10 update right away.', 'Is your S9 an unlocked version?', 'Battery timing reduce after update to android 10', 'Zac, 08 Feb 2020', 'Anyone with the S9 snapdragon variant that has received android 10', 'Yes. I just bought my s9 yesterday and it received android 10 update right away.', 'DC, 14 Jan 2020', ""Hi all, need a bit of advice. I'm coming from a Samsung galaxy s6 edge which recently died on ... "", 'more', '""\'I\'m coming from a Samsung galaxy s6 edge""', ' \r\n', ' \r\nI too had a the S6 Edge. You will notice much better battery performance if switching to S9. S6 Edge battery performance  was terrible in comparison and degraded very quickly over time. ']",samsung,s9,91
